headline,url,site,y
4 Pieces of the Orlando Shooting Narrative that Don't Add Up,http://www.activistpost.com/2016/06/4-pieces-of-the-orlando-shooting-narrative-that-dont-add-up.html,activistpost,1
Prophecy Warning Signs: 2016 'òBig Events' Happening Worldwide,http://dailybuzzlive.com/prophecy-warning-signs-2016-big-events-happening-worldwide/,dailybuzz,1
BOILER ROOM ' EP #52 ' Never Ending Chaos,http://21stcenturywire.com/2016/04/13/boiler-room-ep-52-never-ending-chaos/,21stcenturywire,1
Saudi Ownership Of U.S. Debt Revealed For First Time,http://www.buzzfeed.com/matthewzeitlin/saudi-ownership-of-us-debt-revealed-for-first-time,buzzfeed,1
DoD Creating Virus-Fighting Viruses For Outbreak Emergency,http://www.activistpost.com/2016/07/dod-creating-virus-fighting-viruses-outbreak-emergency.html,activistpost,1
"The Most Horrible Lies Your Parents Ever Told You ' Really, They''re Pretty Bad!",http://dailybuzzlive.com/the-most-horrible-lies-your-parents-ever-told-you-really-theyre-pretty-bad/,dailybuzz,1
Beautiful Images Of People Demanding Justice For Kids In Custody,http://www.buzzfeed.com/allanclarke/powerful-images-of-australians-demanding-justice-for-aborigi,buzzfeed,1
"9 Dead In 'Suspected Terror Attack'ù Shooting Spree In Munich, Germany",http://www.activistpost.com/2016/07/9-dead-in-munich-germany-suspected-terror-attack.html,activistpost,1
Maine Governor Considers Resignation Following Racist Comments,http://www.buzzfeed.com/maryanngeorgantopoulos/maine-governor-considers-resignation-following-racist-commen,buzzfeed,1
"Donald Trump Says He Regrets Saying ""The Wrong Thing""",http://www.buzzfeed.com/tasneemnashrulla/donald-trump-regret-speech,buzzfeed,1
Can You Guess What Israel''s Netanyahu Is Doing To Solve The Migrant Crisis?,http://21stcenturywire.com/2015/09/09/can-you-guess-what-israels-netanyahu-is-doing-to-solve-the-migrant-crisis/,21stcenturywire,1
5 Reasons You Should Stop Smoking Cannabis And Start Juicing It,http://dailybuzzlive.com/5-reasons-you-should-stop-smoking-cannabis-and-start-juicing-it/,dailybuzz,1
John McAfee: Top 3 Reasons You Should NOT Trust Edward Snowden,http://21stcenturywire.com/2015/06/23/john-mcafee-top-3-reasons-you-should-not-trust-edward-snowden/,21stcenturywire,1
Graham Hancock On Alternative History and Elitist Academia,http://www.activistpost.com/2016/08/graham-hancock-alternative-history-elitist-academia.html,activistpost,1
"If You Love Your Children, This Is Why You Should NEVER Feed Them Hotdogs Again'¶. EVER!",http://dailybuzzlive.com/if-you-love-your-children-this-is-why-you-should-never-feed-them-hotdogs-again-ever/,dailybuzz,1
Democratic Senator: Emails Suggest Sanders Was Right That DNC Wasn't Neutral,http://www.buzzfeed.com/christophermassie/democratic-senator-emails-suggest-sanders-was-right-that-dnc,buzzfeed,1
Media Lie About Hillary''s Severe Health Condition ' The Rat Poison Problem,http://www.activistpost.com/2016/08/media-lie-hillarys-severe-health-condition.html,activistpost,1
FBI Employee Admits to Leaking State Secrets to China,http://www.activistpost.com/2016/08/fbi-employee-admits-leaking-state-secrets-china.html,activistpost,1
Online Scam Artists Are Using Hoaxes About Terrorist Attacks To Make Money,http://www.buzzfeed.com/craigsilverman/online-scam-artists-are-using-hoaxes-about-terrorist-attacks,buzzfeed,1
The Dallas Shooter Had His Weapons Confiscated While In The Army,http://www.buzzfeed.com/davidmack/dallas-shooter-army-report,buzzfeed,1
The Federal Reserve Just Made a Facebook Page '¶ And It''s Getting Destroyed by Trolls,http://www.activistpost.com/2016/08/federal-reserve-just-made-facebook-page-getting-destroyed-trolls.html,activistpost,1
Obama Administration Forced To Release Drone Kill List 'Playbook'ù,http://www.activistpost.com/2016/08/obama-administration-forced-to-release-drone-kill-list-playbook.html,activistpost,1
EXPOSED: Never Seen Before Photos From Inside Chemtrail Planes,http://dailybuzzlive.com/exposed-never-seen-photos-inside-chemtrail-planes/,dailybuzz,1
"Calm Down, This Isn''t A Photo Of A Man Putting His Butt In A Baby''s Face",http://dailybuzzlive.com/calm-down-this-isnt-a-photo-of-a-man-putting-his-butt-in-a-babys-face/,dailybuzz,1
Mind Control Achieved Through the 'úInformation Flicker Effect'ù,http://www.activistpost.com/2016/06/mind-control-achieved-through-the-information-flicker-effect.html,activistpost,1
This Stray Dog Became The Symbol Of A Protest Movement And Found A Home,http://www.buzzfeed.com/hayesbrown/this-stray-dog-became-the-symbol-of-a-protest-movement-and-f,buzzfeed,1
"DoJ Deals Massive Blow to Debtors' Prisons, Poor People Can't be Held When They Can't Afford Bail",http://www.activistpost.com/2016/08/doj-deals-blow-debtors-prisons.html,activistpost,1
This Photographer Shows The Sacrifices Families Make For A Quincea√±era,http://www.buzzfeed.com/danielacadena/this-photographer-shows-the-sacrifices-families-make-for-a-q,buzzfeed,1
"FBI Agents In Clinton Investigation Have All Been Gagged with A 'úVery, Very Unusual'ù NDA",http://www.activistpost.com/2016/07/fbi-agents-clinton-investigation-gagged-unusual-nda.html,activistpost,1
Boiler Room EP #69 ' CULTure Club,http://21stcenturywire.com/2016/08/18/boiler-room-ep-69-culture-club/,21stcenturywire,1
"Chemtrails Exposed 'ì The Past, Present and Future of the New Manhattan Project",http://www.activistpost.com/2016/07/chemtrails-exposed-the-past-present-and-future-of-the-new-manhattan-project.html,activistpost,1
UPDATED: Special Report From The Street Protests of the 2016 RNC,http://www.activistpost.com/2016/07/rnc-2016-special-report-street-protests.html,activistpost,1
Zika Psyop to Justify Releasing Millions of Bill Gates' GM Mosquitoes in Florida,http://www.activistpost.com/2016/08/zika-psyop-justify-releasing-millions-bill-gates-gm-mosquitoes-florida.html,activistpost,1
4 Pieces of the Orlando Shooting Narrative that Don''t Add Up,http://www.activistpost.com/2016/06/4-pieces-of-the-orlando-shooting-narrative-that-dont-add-up.html,activistpost,1
Scottish Folk Had the Balls to Face Up to Future,http://21stcenturywire.com/2014/09/20/at-least-scottish-had-the-balls-to-face-up-to-the-future/,21stcenturywire,1
Eric Trump: Clinton's Policies Cost Life Of Humayun Khan,http://www.buzzfeed.com/christophermassie/eric-trump-clintons-policies-cost-life-of-humayun-khan,buzzfeed,1
These Pictures Of Deadly Wildfires Show Why #PrayForPortugal Has Been Trending,http://www.buzzfeed.com/lauragallant/these-pictures-of-deadly-wildfires-show-why-prayforportugal,buzzfeed,1
"Standing Rock Sioux Tribe, Supporters Block Construction of Dakota Access Pipeline",http://www.activistpost.com/2016/08/standing-rock-sioux-tribe-supporters-block-construction-of-dakota-access-pipeline.html,activistpost,1
Man Goes Off On McDonald's Employees Over A Cheeseburger,http://dailybuzzlive.com/man-goes-off-on-mcdonalds-employees-over-a-cheeseburger/,dailybuzz,1
The Most Important Presidential Election Question'¶(That no one EVER asks).,http://www.activistpost.com/2016/08/important-presidential-election-question-no-one-ever-asks.html,activistpost,1
Russell Brand: How To Dismantle The System And Start A Revolution!,http://dailybuzzlive.com/russell-brand-how-to-dismantle-the-system-and-start-a-revolution/,dailybuzz,1
Scotland Just Banned Fracking Forever,http://www.activistpost.com/2016/06/scotland-just-banned-fracking-forever.html,activistpost,1
"Justin Trudeau Could Be ""The Secret Weapon For Universal Basic Income""",http://www.buzzfeed.com/coralewis/trudeau-could-be-secret-weapon-for-universal-basic-income,buzzfeed,1
"The FBI, Not 'úISIS,'ù Radicalized the Orlando Shooter",http://www.activistpost.com/2016/06/the-fbi-not-isis-radicalized-the-orlando-shooter.html,activistpost,1
"Gene Wilder, Star Of ""Willy Wonka,"" Dead At 83",http://www.buzzfeed.com/maryanngeorgantopoulos/gene-wilder-star-of-willy-wonka-dead-at-83,buzzfeed,1
"These News Anchors Clearly Have Dislike For Each Other, And They're Not Trying To Hide It!",http://dailybuzzlive.com/these-news-anchors-clearly-have-dislike-for-each-other-and-theyre-not-trying-to-hide-it/,dailybuzz,1
"This Baby Died 300 Years Ago, Then Doctors Discover The Secret He Took To His Grave",http://dailybuzzlive.com/baby-died-300-years-ago-doctors-discover-secret-took-grave/,dailybuzz,1
Germany Just Called Out NATO and the US for 'Warmongering'ù and 'Saber-rattling'ù with Russia,http://www.activistpost.com/2016/06/germany-just-called-out-nato-and-the-us-for-warmongering-and-saber-rattling-with-russia.html,activistpost,1
(Don''t Hold The Press) Jeb Bush Endorses Ted Cruz For President,http://21stcenturywire.com/2016/03/23/dont-hold-the-press-jeb-bush-endorses-ted-cruz-for-president/,21stcenturywire,1
Support For EU Membership Is Falling Among Young Serbs Following Brexit,http://www.buzzfeed.com/albertonardelli/support-for-eu-membership-is-falling-among-young-serbs-follo,buzzfeed,1
BASIL VALENTINE: 'òPerma-austerity'' and Society Turned Upside Down,http://21stcenturywire.com/2014/05/09/basil-valentine-perma-austerity-and-society-turned-upside-down/,21stcenturywire,1
"FBI Agents In Clinton Investigation Have All Been Gagged with A 'Very, Very Unusual'ù NDA",http://www.activistpost.com/2016/07/fbi-agents-clinton-investigation-gagged-unusual-nda.html,activistpost,1
Germany Bans Fracking But There''s a Hitch,http://www.activistpost.com/2016/06/germany-bans-fracking-but-theres-a-hitch.html,activistpost,1
21WIRE''s Week in Review: 21 MAY 2016 Edition,http://21stcenturywire.com/2016/05/21/21wires-week-in-review-21-may-2016-edition/,21stcenturywire,1
Payday Loan King To Face Racketeering Charges,http://www.buzzfeed.com/matthewzeitlin/payday-loan-king-to-face-racketeering-charges,buzzfeed,1
Trump Showered Clintons With Love In 2008 British Interview,http://www.buzzfeed.com/andrewkaczynski/trump-showered-clintons-with-love-in-2008-british-interview,buzzfeed,1
"Crackhead Flips Out On Cops At Houston, Texas Car Wash",http://dailybuzzlive.com/crackhead-flips-out-on-cops-at-houston-texas-car-wash/,dailybuzz,1
Company Selling Genetic Data On Millions of Americans,http://www.activistpost.com/2016/07/company-selling-genetic-data-on-millions-of-americans.html,activistpost,1
"Houthis Penetrate 10kms Into Saudi Arabia, Obliterate KSA Tanks",http://www.activistpost.com/2016/08/houthis-penetrate-10kms-into-saudi-arabia-obliterate-ksa-tanks.html,activistpost,1
Trump Says He Was Being Sarcastic Asking Russia To Hack Clinton's Emails,http://www.buzzfeed.com/davidmack/russia-if-you-are-listening,buzzfeed,1
Check Out These 15 Real Life Human Super Powers!,http://dailybuzzlive.com/check-out-these-15-real-life-human-super-powers/,dailybuzz,1
"Bangladeshi Man Punched On The Street As Alleged Assailant Says ""Fuck Indians""",http://www.buzzfeed.com/talalansari/bangladeshi-man-punched-on-the-street-after-alleged-assailan,buzzfeed,1
Palantir Seeks To Muzzle Former Employees,http://www.buzzfeed.com/williamalden/palantir-seeks-to-muzzle-former-employees,buzzfeed,1
Parents Of Two Americans Killed In Benghazi Sue Hillary Clinton,http://www.buzzfeed.com/aliciamelvillesmith/parents-of-two-americans-killed-in-benghazi-sue-hillary-clin,buzzfeed,1
Successful People Tweeted About Their First Jobs And It Was Pretty Inspiring,http://www.buzzfeed.com/emaoconnor/the-american-dream-is-alive-on-twitter,buzzfeed,1
Cop Sexually Assaults Woman In Courtroom And The Aftermath Is All Caught On Video,http://dailybuzzlive.com/cop-sexually-assaults-woman-in-courtroom-and-the-aftermath-is-all-caught-on-video/,dailybuzz,1
Markets Across The World Are In Full Brexit Freakout,http://www.buzzfeed.com/matthewzeitlin/markets-across-the-world-are-in-full-brexit-freakout,buzzfeed,1
Far-Right Protesters Climbed Berlin's Brandenburg Gate To Protest Against Refugees,http://www.buzzfeed.com/aliciamelvillesmith/brandenburg-gate-protest,buzzfeed,1
This Mom''s Viral Post Shows How Trump''s Racism Is Even Infecting Children,http://dailybuzzlive.com/moms-viral-post-shows-trumps-racism-even-infecting-children/,dailybuzz,1
BUSTED: Facebook Blacklists Conservative News & Falsified 'òBlack Lives Matter'' Trend,http://21stcenturywire.com/2016/05/10/busted-facebook-blacklists-conservative-news-falsified-black-lives-matter-trend/,21stcenturywire,1
"A Human Rights Lawyer's ""Confession"" Is Being Used As A Warning",http://www.buzzfeed.com/beimengfu/this-chinese-activist-is-released-on-bail-and-xx-is-using-he,buzzfeed,1
This Might Just Be The Best Tornado Footage Ever Recorded,http://dailybuzzlive.com/might-just-best-tornado-footage-ever-recorded/,dailybuzz,1
These Are Some Of The Most Horrific Experiments Done On Humans,http://dailybuzzlive.com/these-are-some-of-the-most-horrific-experiments-done-on-humans/,dailybuzz,1
"""Making A Murderer's"" Brendan Dassey Has His Conviction Overturned",http://www.buzzfeed.com/stephaniemcneal/making-a-murderers-brendan-dassey-has-his-murder-conviction,buzzfeed,1
Federal Judge Allows FBI To Hide Documents Related to Seattle Surveillance Cameras,http://www.activistpost.com/2016/06/federal-judge-allows-fbi-to-hide-documents-related-to-seattle-surveillance-cameras.html,activistpost,1
Television News Illusion: 'úReporter in the Field on Location'ù,http://www.activistpost.com/2016/06/television-news-illusion-reporter-in-the-field-on-location.html,activistpost,1
"Saudi Prince Lectures America On Democracy, Calling For 'òNEVER TRUMP''",http://21stcenturywire.com/2016/05/09/saudi-prince-lectures-america-on-democracy-calling-for-never-trump/,21stcenturywire,1
Trump's Supporters Think He Needs To Tone It Down If He Wants To Win,http://www.buzzfeed.com/jimdalrympleii/trumps-supporters-think-he-needs-to-tone-it-down-if-he-wants,buzzfeed,1
Study Finds Link Between Water Fluoridation And Diabetes,http://www.activistpost.com/2016/08/study-finds-link-water-fluoridation-diabetes.html,activistpost,1
Look How This Hatemonger In A Trump T-Shirt Welcomed Joe Biden To His Country,http://www.buzzfeed.com/hayesbrown/this-european-hate-monger-led-a-chorus-of-boos-for-biden-and,buzzfeed,1
Mom Sees Angel In Her Son''s Ultrasound Just Before Emergency C-Section,http://dailybuzzlive.com/mom-sees-angel-in-her-sons-ultrasound-just-before-emergency-c-section/,dailybuzz,1
Attacking Police and Enacting Violence Will Do Nothing to Stop Brutality 'î It Will Make it Far Worse,http://www.activistpost.com/2016/07/attacking-cops-and-enacting-violence-will-do-nothing-to-stop-brutality-it-will-make-it-far-worse.html,activistpost,1
"Harry Reid Tells Democrats To Not Get ""Overconfident""",http://www.buzzfeed.com/rubycramer/harry-reid-tells-democrats-to-not-get-overconfident,buzzfeed,1
"When This Giant Polar Bear Sees This Man, She Does Something That Will Blow Your Mind!",http://dailybuzzlive.com/when-this-giant-polar-bear-sees-this-man-she-does-something-that-will-blow-your-mind/,dailybuzz,1
Pok√©mon Go Is Using Your Children For Walking Ad Revenue: Petition,http://www.activistpost.com/2016/07/pokemon-go-using-children-walking-ad-revenue.html,activistpost,1
15 Instagrammers Rocking Their Modest Swimwear,http://www.buzzfeed.com/aishagani/flawless-burkinis-on-instagram,buzzfeed,1
U.S. Defense Contractor to Blanket Earth With New Surveillance Technology,http://www.activistpost.com/2016/07/defense-contractor-blanket-earth-new-surveillance-technology.html,activistpost,1
"BOILER ROOM ' EP #46 ' Murder, Witchery, Politricks & A Manatee",http://21stcenturywire.com/2016/03/03/boiler-room-ep-46-murder-witchery-politricks-a-manatee/,21stcenturywire,1
ACLU's $72 Million Incarceration Project Abruptly Shifts Tactics And Leaders,http://www.buzzfeed.com/dominicholden/aclus-72-million-incarceration-project-abruptly-shifts-tacti,buzzfeed,1
A Quick Look Inside a Survival Pantry,http://www.activistpost.com/2016/06/a-quick-look-inside-a-survival-pantry.html,activistpost,1
SUNDAY SCREENING: CIA Secret Experiments (2008),http://21stcenturywire.com/2016/05/22/sunday-screening-cia-secret-experiments-2008/,21stcenturywire,1
He Was Shot 3 Times With A Shotgun And Left For Dead'¶ Then THIS Happened!,http://dailybuzzlive.com/shot-3-times-shotgun-dead-survived/,dailybuzz,1
Impossible Wonders: The Pyramids of Ancient Egypt,http://21stcenturywire.com/2016/06/16/impossible-wonders-the-pyramids-of-ancient-egypt/,21stcenturywire,1
Victoria's Secret Is Now Pushing Un-Padded Bras,http://www.buzzfeed.com/sapna/victorias-secret-is-now-championing-un-padded-bras,buzzfeed,1
